API Number,Job End Date (File A),FirstProdDate (File B),ENVWellStatus,API14,api10,state,refrac_date,first_prod_dt,well_age_yrs,job_year,refrac_seq,well_n_refracs,is_injector,lat,lon,operator,county,tvd_ft,frac_water_bbl,dist_nearest_ft,n_offsets_660ft,n_offsets_1320ft,n_offsets_2640ft,n_offsets_2640ft_pre_refrac,known_injector_within_radius,incremental_oil_12mo,relative_uplift,success_flag,label_status,months_on_prod_at_refrac,cum_oil_at_refrac,cum_water_at_refrac,cum_gas_at_refrac,last6_oil_rate,last12_oil_rate,ip30_oil,ip90_oil,peak_oil,months_to_peak,underperf_ratio,pre_arps_Di,pre_arps_b,water_cut_at_refrac,gor_at_refrac,TVD_FT,MD_FT,PlugbackMeasuredDepth_FT,PlugbackTrueVerticalDepth_FT,NumberOfStrings,PerfInterval_FT,UpperPerf_FT,LowerPerf_FT,LateralLength_FT,FracStages,AverageStageSpacing_FT,Proppant_LBS,ProppantIntensity_LBSPerFT,ProppantLoading_LBSPerGAL,TotalFluidPumped_BBL,FluidIntensity_BBLPerFT,TotalWaterPumped_GAL,WaterIntensity_GALPerFT,AcidVolume_BBL,Bottom_Hole_Temp_DEGF,Biocide_LBS,Breaker_LBS,Buffer_LBS,ClayControl_LBS,CrossLinker_LBS,FrictionReducer_LBS,GellingAgent_LBS,IronControl_LBS,ScaleInhibitor_LBS,Surfactant_LBS,Energizer_LBS,Diverter_LBS,OilTestRate_BBLPerDAY,TestRate_BOEPerDAY,GasTestRate_MCFPerDAY,WaterTestRate_BBLPerDAY,FlowingTubingPressure_PSI,ChokeSize_64IN,First3MonthOil_BBL,First12MonthOil_BBL,First3MonthProd_BOE,First12MonthProd_BOE,WHLiquids_PCT,GOR_ScfPerBbl,ENVProppantType,ENVProppantBrand,ENVProducingMethod,ENVWellboreStatus,InjectorWellClass,Formation,Field,ENVBasin,ENVPlay,ENVSubPlay,ENVInterval,ENVRegion,orig_proppant_lbs,orig_fluid_bbl,orig_frac_stages,orig_proppant_intensity,n_formation_tops,shallowest_top_ft,deepest_top_ft,formation_column_ft
42475360010000,2014-08-25 08:29:00,2012-06-01,PRODUCING,42475360010000,4247536001,TX,2014-08-25 08:29:00,2012-06-01,2.2313483915126624,2014,1,1,False,31.57680142189898,-103.22900534680358,Apache Corporation,Ward,12200.0,1806137.5,1625.1589518487226,0.0,0.0,3.0,1.0,0.0,-1774.665870085757,-0.2772626951798657,0.0,ok,27.0,26259.0,27204.0,41151.0,438.3333333333333,566.3333333333334,5027.0,3031.0,5027.0,0.0,0.1868470251842076,0.0609068329345,1.0492397527939331e-06,0.5399685149553962,1404.1825095057034,12200.0,12200.0,8355.0,8355.0,3.0,420.0,11720.0,12140.0,,2.0,,522472.0,1244.0,0.9,13794.0,33.0,579329.0,1379.0,512.0,157.0,610.0,216.0,3117.0,6366.0,5295.0,4506.0,15216.0,495.0,7622.0,2099.0,,,122.0,150.0,168.0,117.0,110.0,60.0,9093.0,18246.0,11438.0,22934.0,72.0,2353.0,SAND + RESIN,SUPER LC RCS,GAS LIFT,PRODUCING,,BRUSHY CANYON,ABRAXAS,DELAWARE,DELAWARE,DELAWARE SOUTH NE,DELAWARE VERTICAL,PERMIAN,522472.0,13794.0,2.0,1244.0,4.0,4986.0,7109.0,2123.0
42475360020000,2012-10-12 00:00:00,2012-10-01,PRODUCING,42475360020000,4247536002,TX,2012-10-12 00:00:00,2012-10-01,0.0301163586584531,2012,1,1,False,31.57560297583477,-103.22342218273104,Apache Corporation,Ward,12700.0,1818980.0,469.3802276851934,2.0,2.0,12.0,1.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,12700.0,12700.0,8280.0,8280.0,3.0,1001.0,11340.0,12341.0,,1.0,,55529.0,55.0,0.06,21269.0,21.0,893280.0,892.0,269.0,178.0,127.0,1392.0,,1401.0,6319.0,7058.0,89.0,252.0,,,,,216.0,216.0,1.0,947.0,1550.0,16.0,10658.0,23546.0,11825.0,29664.0,48.0,6515.0,SAND ONLY,,GAS LIFT,PRODUCING,,WOLFCAMP,CAPRITO,DELAWARE,DELAWARE,DELAWARE SOUTH NE,DELAWARE VERTICAL,PERMIAN,55529.0,21269.0,1.0,55.0,6.0,4971.0,11218.0,6247.0
42475360090000,2013-03-19 00:00:00,2012-10-01,INACTIVE PRODUCER,42475360090000,4247536009,TX,2013-03-19 00:00:00,2012-10-01,0.4626967830253251,2013,1,1,False,31.464338743413425,-103.45567715276302,Occidental Oil and Gas,Ward,12606.0,860202.0,1000.469229819864,0.0,6.0,8.0,1.0,0.0,,,,no_production,,,,,,,,,,,,,,,,8711.0,8720.0,,11570.0,3.0,1964.0,8588.0,10552.0,,10.0,,1216020.0,619.0,1.41,20600.0,10.0,865183.0,441.0,121.0,176.0,1394.0,1406.0,2130.0,10025.0,11164.0,,29503.0,647.0,7021.0,,,,41.0,106.0,392.0,709.0,,,226.0,5126.0,1584.0,11456.0,41.0,8731.0,SAND ONLY,BREAKER | FRESH WATER HCL / HF ACID SAND - | SUPPLIER,PUMPING,INACTIVE PRODUCER,,TOP OF BONE SPRING,WOLFBONE,DELAWARE,DELAWARE,DELAWARE SOUTH NW,DELAWARE VERTICAL,PERMIAN,1216020.0,20600.0,10.0,619.0,3.0,7894.0,11500.0,3606.0
42475360210000,2024-12-08 00:00:00,2012-08-01,PRODUCING,42475360210000,4247536021,TX,2024-12-08 00:00:00,2012-08-01,12.35318275154004,2024,1,1,False,31.572727460049823,-103.24975190993617,"Jetta Operating Company, Inc",Ward,11236.0,3872022.0,4713.381893183425,0.0,0.0,0.0,0.0,0.0,,,,insufficient_history,149.0,8580.0,283028.0,26058.0,0.0,0.0,900.0,657.3333333333334,913.0,8.0,0.0,4.828945562896503,0.0368950799197226,,,11330.0,11331.0,8330.0,8330.0,3.0,6424.0,11408.0,11532.0,2505.0,1.0,2505.0,260000.0,40.0,0.71,92191.0,33.0,364980.0,57.0,26.0,,1535.0,,,,,,,,,,,,257.0,291.0,205.0,279.0,152.0,,1972.0,5984.0,2652.0,7783.0,59.0,4190.0,,,,UNREPORTED,,BONE SPRING,ABRAXAS,DELAWARE,DELAWARE,DELAWARE SOUTH NE,3RD BONE SPRING SAND,PERMIAN,260000.0,,1.0,40.0,5.0,5057.0,10150.0,5093.0
42475360300000,2017-09-14 12:58:00,,INJECTING,42475360300000,4247536030,TX,2017-09-14 12:58:00,,,2017,1,1,True,31.6349531591888,-102.99216396766587,Whiting Petroleum,Ward,3428.0,24861.0,509.7483624190654,3.0,9.0,25.0,23.0,1.0,,,,no_production,,,,,,,,,,,,,,,,3428.0,3428.0,3385.0,3385.0,2.0,748.0,2533.0,3281.0,,2.0,,51561.0,69.0,1.87,657.0,1.0,27594.0,37.0,,,,63.0,,430.0,115.0,,1800.0,,630.0,308.0,,,,,,,,,,,,,,,SAND ONLY,,,INJECTING,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,51561.0,657.0,2.0,69.0,3.0,950.0,2460.0,1510.0
42475360530000,2013-02-18 00:00:00,2012-09-01,INACTIVE PRODUCER,42475360530000,4247536053,TX,2013-02-18 00:00:00,2012-09-01,0.4654346338124572,2013,1,1,False,31.444975238262156,-103.46929643785296,Occidental Oil and Gas,Ward,12626.0,1097712.0,1261.2343455271866,0.0,2.0,7.0,4.0,0.0,,,,no_production,,,,,,,,,,,,,,,,6619.0,6642.0,,,3.0,1818.0,10500.0,12318.0,,7.0,,1075670.0,592.0,0.97,26496.0,15.0,1112832.0,612.0,94.0,192.9,,4374.0,,,20748.0,,38397.0,563.0,8860.0,10411.0,,,46.0,96.0,298.0,215.0,,,1472.0,10814.0,3406.0,15993.0,69.0,2734.0,SAND + RESIN + CERAMIC,ATLAS CRC-E 20/40 | CARBO CERAMICS ECONOPROP 20/40 | ULT RESIN SAND ACTIVATOR,PUMPING,INACTIVE PRODUCER,,MANZANITA MARKER,WOLFBONE,DELAWARE,DELAWARE,DELAWARE SOUTH NW,DELAWARE VERTICAL,PERMIAN,1075670.0,26496.0,7.0,592.0,5.0,4635.0,10500.0,5865.0
42475360570000,2012-09-25 00:00:00,2012-10-01,PRODUCING,42475360570000,4247536057,TX,2012-09-25 00:00:00,2012-10-01,-0.0164271047227926,2012,1,1,False,31.633998708205464,-102.9859057866706,Whiting Petroleum,Ward,,,702.3421758298028,0.0,3.0,13.0,10.0,1.0,,,,insufficient_history,,,,,,,,,,,,,,,,3455.0,3455.0,3405.0,3405.0,2.0,777.0,2526.0,3303.0,,1.0,,5100.0,7.0,0.24,499.0,1.0,20951.0,27.0,,,,58.0,,,191.0,,1298.0,,,,,,1.0,1.0,1.0,283.0,165.0,64.0,73.0,2877.0,78.0,2936.0,93.0,418.0,SAND ONLY,RCS (PROPPANT),FLOWING,PRODUCING,,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,5100.0,499.0,1.0,7.0,3.0,950.0,2460.0,1510.0
42475360640000,2013-08-19 13:10:00,,INACTIVE INJECTOR,42475360640000,4247536064,TX,2013-08-19 13:10:00,,,2013,1,1,True,31.550335016927463,-102.9921225518437,Whiting Petroleum,Ward,2777.0,10027.0,702.9266913676076,0.0,4.0,22.0,6.0,1.0,,,,no_production,,,,,,,,,,,,,,,,2822.0,2822.0,2817.0,2817.0,2.0,188.0,2542.0,2730.0,,1.0,,38755.0,206.0,2.58,358.0,2.0,15036.0,80.0,,,,211.0,,340.0,112.0,,2073.0,,,,,4005.0,,,,,,,,,,,,,SAND ONLY,,,INACTIVE INJECTOR,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,38755.0,358.0,1.0,206.0,3.0,950.0,2460.0,1510.0
42475361160000,2018-11-16 00:00:00,,INJECTING,42475361160000,4247536116,TX,2018-11-16 00:00:00,,,2018,1,1,True,31.552444,-102.983499,Whiting Petroleum,Ward,2611.0,27132.0,580.6897198510798,1.0,8.0,34.0,34.0,1.0,,,,no_production,,,,,,,,,,,,,,,,3410.0,3410.0,3295.0,3295.0,2.0,677.0,2509.0,3186.0,,2.0,,83020.0,123.0,2.17,909.0,1.0,38178.0,56.0,,,,223.0,235.0,180.0,111.0,,1079.0,,,475.0,,,,,,,,,,,,,,,SAND ONLY,,,INJECTING,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,83020.0,909.0,2.0,123.0,3.0,950.0,2460.0,1510.0
42475361170000,2019-12-19 07:00:00,,INJECTING,42475361170000,4247536117,TX,2019-12-19 07:00:00,,,2019,1,1,True,31.547816553391577,-102.98658069197948,Whiting Petroleum,Ward,3335.0,20168.0,577.3516836811305,2.0,9.0,32.0,32.0,1.0,,,,no_production,,,,,,,,,,,,,,,,3405.0,3405.0,3285.0,3285.0,2.0,661.0,2492.0,3153.0,,2.0,,72634.0,110.0,1.93,895.0,1.0,37590.0,57.0,,,,154.0,,150.0,90.0,,898.0,,25.0,549.0,,,,,,,,,,,,,,,SAND ONLY,,,INJECTING,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,72634.0,895.0,2.0,110.0,3.0,950.0,2460.0,1510.0
42475361180000,2018-06-09 00:00:00,,INJECTING,42475361180000,4247536118,TX,2018-06-09 00:00:00,,,2018,1,1,True,31.54904454392468,-102.98153762722715,Whiting Petroleum,Ward,2904.0,17391.0,626.9807547126727,1.0,11.0,38.0,38.0,1.0,,,,no_production,,,,,,,,,,,,,,,,3432.0,3432.0,3296.0,3296.0,2.0,680.0,2510.0,3190.0,,2.0,,65369.0,96.0,2.02,770.0,1.0,32319.0,48.0,,,,172.0,111.0,160.0,70.0,,974.0,,,978.0,,,,,,,,,,,,,,,SAND ONLY,,,INJECTING,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,65369.0,770.0,2.0,96.0,2.0,950.0,2400.0,1450.0
42475361200000,2018-06-09 00:00:00,,INJECTING,42475361200000,4247536120,TX,2018-06-09 00:00:00,,,2018,1,1,True,31.5466295859922,-102.9768995560602,Whiting Petroleum,Ward,3054.5,20442.0,587.0357155640389,1.0,10.0,28.0,28.0,1.0,,,,no_production,,,,,,,,,,,,,,,,3429.0,3429.0,3319.0,3319.0,2.0,707.0,2509.0,3216.0,,2.0,,74700.0,106.0,1.98,898.0,1.0,37716.0,53.0,,,,144.0,199.0,170.0,90.0,,993.0,,,1181.0,,,,,,,,,,,,,,,SAND ONLY,,,INJECTING,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,74700.0,898.0,2.0,106.0,3.0,950.0,2460.0,1510.0
42475361850000,2023-10-16 00:00:00,2013-04-01,PRODUCING,42475361850000,4247536185,TX,2023-10-16 00:00:00,2013-04-01,10.54072553045859,2023,1,1,False,31.56966365233001,-103.22044507063784,"Jetta Operating Company, Inc",Ward,12200.0,1346436.0,862.8031609847096,0.0,4.0,13.0,6.0,0.0,4494.999987931066,372443828.6514912,0.0,ok,127.0,43455.0,159060.0,114304.0,0.0,0.0,3200.0,2196.333333333333,3200.0,0.0,0.0,4.828945562896503,0.0368950799197226,,,12200.0,12200.0,8137.0,8137.0,3.0,3672.0,8368.0,12040.0,,7.0,,336587.0,403.0,0.25,38366.0,10.0,1611372.0,439.0,17.0,167.0,865.0,,,,,,,,,,,,201.0,273.0,431.0,2186.0,575.0,33.0,6589.0,14063.0,9257.0,19767.0,64.0,3332.0,,,PUMPING,PRODUCING,,BRUSHY CANYON,PYOTE BAY,DELAWARE,DELAWARE,DELAWARE SOUTH NE,DELAWARE VERTICAL,PERMIAN,,38366.0,7.0,,5.0,4934.0,7088.0,2154.0
42475361860000,2023-10-18 00:00:00,2013-06-01,PRODUCING,42475361860000,4247536186,TX,2023-10-18 00:00:00,2013-06-01,10.379192334017796,2023,1,1,False,31.56955867172907,-103.21591844282418,Apache Corporation,Ward,12075.0,1804501.0,1101.146688739285,0.0,3.0,12.0,5.0,0.0,25343.999987931067,2099936910.832568,1.0,ok,125.0,18897.0,136305.0,42496.0,0.0,0.0,139.0,1450.6666666666667,2552.0,7.0,0.0,4.828945562896503,0.0368950799197226,,,12129.0,12150.0,7980.0,7980.0,3.0,3774.0,8300.0,12074.0,,6.0,,1193500.0,316.0,0.84,33758.0,9.0,1417836.0,376.0,390.0,175.0,1201.0,539.0,,12753.0,4886.0,29986.0,15870.0,827.0,2187.0,1483.0,,,261.0,261.0,1056.0,1407.0,1100.0,22.0,4352.0,14325.0,5561.0,17698.0,68.0,2887.0,,,,UNREPORTED,,BRUSHY CANYON,ABRAXAS,DELAWARE,DELAWARE,DELAWARE SOUTH NE,DELAWARE VERTICAL,PERMIAN,1193500.0,33758.0,6.0,316.0,8.0,4974.0,8159.0,3185.0
42475362770000,2013-04-23 11:14:00,,INJECTING,42475362770000,4247536277,TX,2013-04-23 11:14:00,,,2013,1,1,True,31.58189314934137,-102.98847460356988,Whiting Petroleum,Ward,2852.0,7902.0,664.0718993541491,0.0,4.0,12.0,8.0,0.0,,,,no_production,,,,,,,,,,,,,,,,3035.0,3035.0,3000.0,3000.0,2.0,113.0,2611.0,2724.0,,1.0,,13295.0,118.0,1.29,246.0,2.0,10332.0,91.0,,,,306.0,,220.0,61.0,,1324.0,,,,,,,,,,,,,,,,,,SAND ONLY,,,INJECTING,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,13295.0,246.0,1.0,118.0,3.0,950.0,2460.0,1510.0
42475362950000,2016-12-21 14:38:00,2013-02-01,PRODUCING,42475362950000,4247536295,TX,2016-12-21 14:38:00,2013-02-01,3.885010266940452,2016,1,1,False,31.45427782614853,-103.37400531081862,"Jetta Operating Company, Inc",Ward,6156.0,496219.0,559.5248926690101,5.0,10.0,23.0,1.0,0.0,276.8866962855627,0.0251301369529589,0.0,ok,47.0,53006.0,327532.0,50451.0,900.6666666666666,926.8333333333334,751.0,1285.0,2056.0,15.0,0.7212710765239948,0.0093856138976716,1.655846239428409e-06,0.8692728240359959,1306.624722427831,6516.0,6535.0,6535.0,6512.0,2.0,802.0,5419.0,6221.0,,,,42767.0,53.0,0.06,16198.0,20.0,680309.0,848.0,,,3176.0,,,,,502704.0,,,,1649.0,,511.0,37.0,46.0,54.0,244.0,200.0,,3855.0,13786.0,4232.0,15861.0,81.0,1412.0,SAND ONLY,14/40 FRAC BLACK,PUMPING,PRODUCING,,CHERRY CANYON,COLLIE,DELAWARE,DELAWARE,DELAWARE SOUTH NW,DELAWARE VERTICAL,PERMIAN,,,,,3.0,4827.0,5811.0,984.0
42475363290000,2013-05-07 00:00:00,2013-04-01,PRODUCING,42475363290000,4247536329,TX,2013-05-07 00:00:00,2013-04-01,0.0985626283367556,2013,1,1,False,31.436477422713768,-103.34788898934022,"Jetta Operating Company, Inc",Ward,5796.5,291189.5,1108.1746636792675,0.0,4.0,11.0,2.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,6496.0,6510.0,6464.0,6464.0,2.0,819.0,5439.0,6258.0,,1.0,,40397.0,49.0,0.03,29160.0,36.0,1224711.0,1495.0,,,5631.0,,,,,3763.0,,,,,,,71.0,92.0,128.0,812.0,96.0,,5172.0,21109.0,7481.0,31274.0,57.0,4503.0,SAND ONLY,14/40 FRAC BLACK,PUMPING,PRODUCING,,CHERRY CANYON,COLLIE,DELAWARE,DELAWARE,DELAWARE SOUTH NE,DELAWARE VERTICAL,PERMIAN,,,,,3.0,4812.0,5793.0,981.0
42475363770000,2018-05-14 00:00:00,,INJECTING,42475363770000,4247536377,TX,2018-05-14 00:00:00,,,2018,1,1,True,31.613400284996292,-102.9847956543451,Whiting Petroleum,Ward,2911.0,21222.5,524.9222819249775,1.0,9.0,25.0,25.0,1.0,,,,no_production,,,,,,,,,,,,,,,,3535.0,3535.0,3535.0,3535.0,2.0,653.0,2520.0,3173.0,,2.0,,82068.0,126.0,2.05,953.0,1.0,40026.0,61.0,,,,195.0,466.0,200.0,111.0,,1060.0,,,1257.0,,,,,,,,,,,,,,,SAND ONLY,,,INJECTING,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,82068.0,953.0,2.0,126.0,3.0,950.0,2460.0,1510.0
42475363780000,2017-09-21 13:03:00,,INACTIVE INJECTOR,42475363780000,4247536378,TX,2017-09-21 13:03:00,,,2017,1,1,True,31.609654396682743,-102.98272257759004,Whiting Petroleum,Ward,3526.5,19465.5,485.4777097367949,1.0,6.0,18.0,18.0,1.0,,,,no_production,,,,,,,,,,,,,,,,3453.0,3453.0,3453.0,3453.0,2.0,769.0,2511.0,3280.0,,2.0,,84447.0,110.0,2.09,961.0,1.0,40344.0,52.0,,,,158.0,,190.0,122.0,,1156.0,,620.0,298.0,,,,,,,,,,,,,,,SAND ONLY,,,INACTIVE INJECTOR,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,84447.0,961.0,2.0,110.0,3.0,950.0,2460.0,1510.0
42475363810000,2018-02-06 20:49:00,,INJECTING,42475363810000,4247536381,TX,2018-02-06 20:49:00,,,2018,1,1,True,31.607730709502963,-102.99131340526368,Whiting Petroleum,Ward,3548.5,23576.0,881.729446971323,0.0,4.0,20.0,16.0,1.0,,,,no_production,,,,,,,,,,,,,,,,3497.0,3497.0,3349.0,3349.0,3.0,748.0,2558.0,3306.0,,3.0,,19592.0,26.0,1.92,243.0,0.0,10206.0,14.0,13.0,,,93.0,,120.0,42.0,353.0,716.0,40.0,579.0,462.0,,,,,,,,,,,,,,,SAND ONLY,,,INJECTING,II,YATES,"WARD-ESTES, NORTH",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,19592.0,243.0,3.0,26.0,3.0,950.0,2460.0,1510.0
42475364730000,2016-05-21 05:00:00,2014-02-01,PRODUCING,42475364730000,4247536473,TX,2016-05-21 05:00:00,2014-02-01,2.299794661190965,2016,1,1,False,31.449816314928263,-103.4113328360183,Occidental Oil and Gas,Ward,6229.0,259769.5,438.8817415429735,6.0,13.0,34.0,6.0,0.0,912.7790255305554,0.059101655372547,0.0,ok,28.0,48830.0,401268.0,53829.0,1093.6666666666667,1359.5833333333333,1054.0,1247.0,4191.0,3.0,1.0902833466987436,0.0550830306625848,1.1589805813588413e-06,0.8842639952026526,1608.6558975921976,6223.0,6229.0,6223.0,6223.0,2.0,1102.0,4860.0,5962.0,,1.0,,505329.0,459.0,1.62,7435.0,7.0,312270.0,283.0,36.0,,35.0,150.0,,1689.0,3270.0,,13918.0,192.0,932.0,58.0,,624.0,151.0,177.0,154.0,1804.0,,,3741.0,25369.0,4676.0,30419.0,70.0,2594.0,SAND + RESIN,MOMENTIVE SIBERPROP 16/30 | SUPER LT RESIN ACTIVATOR,PUMPING,PRODUCING,,MANZANITA,COLLIE,DELAWARE,DELAWARE,DELAWARE SOUTH NW,DELAWARE VERTICAL,PERMIAN,505329.0,7435.0,1.0,459.0,9.0,2684.0,5890.0,3206.0
42475365370000,2024-01-22 00:00:00,2014-02-01,PRODUCING,42475365370000,4247536537,TX,2024-01-22 00:00:00,2014-02-01,9.971252566735114,2024,1,1,False,31.562759328128188,-103.36197151446235,Anadarko Petroleum Corporation,Ward,11143.0,5766308.5,1109.2612472429928,0.0,1.0,3.0,3.0,0.0,5958.108478495716,1011.3021694247732,0.0,ok,120.0,164914.0,1082504.0,1468558.0,0.0,0.5833333333333334,2737.0,7267.0,12072.0,1.0,8.027154717673501e-05,0.3458651181789925,1.0049016292384722e-06,,,11168.0,16497.0,16497.0,11117.0,4.0,4731.0,11575.0,16306.0,5007.0,,,3399500.0,719.0,0.52,154379.0,33.0,6483918.0,1371.0,67.0,,20707.0,,,,,11923.0,1394.0,236.0,13442.0,,,,369.0,689.0,1921.0,2032.0,3916.0,20.0,21801.0,52758.0,49605.0,127959.0,39.0,9286.0,SAND + RESIN,WHITE SAND,FLOWING,PRODUCING,,BETA,PHANTOM,DELAWARE,DELAWARE,DELAWARE SOUTH NE,WOLFCAMP A UPPER,PERMIAN,3399500.0,154379.0,,719.0,3.0,10664.0,11266.0,602.0
42475365520000,2017-09-22 05:00:00,2014-01-01,PRODUCING,42475365520000,4247536552,TX,2017-09-22 05:00:00,2014-01-01,3.7234770704996576,2017,1,1,False,31.440864383458752,-103.46130019300182,Occidental Oil and Gas,Ward,5992.0,168500.0,554.3660219767899,1.0,2.0,13.0,13.0,0.0,-191.32326848055345,-0.0236864691583086,0.0,ok,45.0,48793.0,442615.0,151279.0,662.8333333333334,675.5833333333334,1676.0,1860.0,2009.0,2.0,0.3632168458781362,0.0036711488348365,1.0000087825758533e-06,0.9133173496076722,3816.696002011567,6140.0,6154.0,6069.0,6069.0,2.0,1118.0,4712.0,5830.0,,1.0,,315821.0,282.0,1.24,6065.0,5.0,254722.0,228.0,4.0,,,95.0,,1177.0,1457.0,,7188.0,77837.0,,2232.0,,,118.0,187.0,413.0,1545.0,,,5580.0,18126.0,9114.0,26881.0,60.0,3961.0,SAND ONLY,,PUMPING,PRODUCING,,PITZER,COLLIE,DELAWARE,DELAWARE,DELAWARE SOUTH NW,DELAWARE VERTICAL,PERMIAN,315821.0,6065.0,1.0,282.0,6.0,2713.0,5947.0,3234.0
42475365530000,2019-09-15 21:42:00,2014-02-01,PRODUCING,42475365530000,4247536553,TX,2019-09-15 21:42:00,2014-02-01,5.618069815195072,2019,1,1,False,31.411335,-103.107595,Jagged Peak Energy,Ward,11217.0,6071856.0,221.88941927744312,4.0,11.0,14.0,1.0,0.0,5725.424487313578,0.9546231598423104,0.0,ok,68.0,80424.0,1021616.0,162526.0,518.0,525.5,5844.0,4256.666666666667,5844.0,0.0,0.1234534064212999,0.0543994508701439,1.0899863518888538e-06,0.9209441929083788,318.5328185328185,12566.0,12570.0,15324.0,11214.0,3.0,3740.0,11560.0,15300.0,4000.0,,,3392700.0,907.0,0.64,144568.0,39.0,6071856.0,1623.0,,,2618.0,1402.0,,,,33736.0,,136396.0,,4776.0,,932.0,435.0,489.0,322.0,1482.0,1090.0,18.0,12770.0,30064.0,14134.0,47573.0,70.0,2605.0,,,,UNREPORTED,,WOLFCAMP,PHANTOM,DELAWARE,DELAWARE,DELAWARE SOUTH NE,WOLFCAMP A LOWER,PERMIAN,3392700.0,,,907.0,3.0,4996.0,10904.0,5908.0
42475366350000,2017-03-30 05:00:00,2014-06-01,INACTIVE PRODUCER,42475366350000,4247536635,TX,2017-03-30 05:00:00,2014-06-01,2.8281998631074607,2017,1,1,False,31.43432766029272,-103.43607845289404,Occidental Oil and Gas,Ward,6235.0,174935.5,434.484913582798,1.0,2.0,19.0,13.0,0.0,,,,no_production,,,,,,,,,,,,,,,,6230.0,6235.0,6205.0,6200.0,2.0,1068.0,4832.0,5900.0,,1.0,,383797.0,359.0,1.6,5695.0,5.0,239190.0,224.0,24.0,,84.0,300.0,,1353.0,2443.0,,10332.0,192.0,2109.0,27.0,,1157.0,155.0,175.0,122.0,978.0,,,7966.0,30385.0,9982.0,36797.0,66.0,3036.0,SAND + RESIN,MOMENTIVE SIBERPROP 16/30 | SUPER LT RESIN ACTIVATOR,PUMPING,INACTIVE PRODUCER,,CHERRY CANYON,COLLIE,DELAWARE,DELAWARE,DELAWARE SOUTH NW,DELAWARE VERTICAL,PERMIAN,383797.0,5695.0,1.0,359.0,3.0,2679.0,5678.0,2999.0
42475366410000,2014-06-22 00:00:00,2014-06-01,PRODUCING,42475366410000,4247536641,TX,2014-06-22 00:00:00,2014-06-01,0.0574948665297741,2014,1,1,False,31.44246543524969,-103.43493846156404,Occidental Oil and Gas,Ward,6163.0,360654.0,600.7549970660654,2.0,3.0,16.0,7.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,6083.0,6087.0,,6131.0,2.0,1194.0,4756.0,5950.0,,1.0,,566295.0,474.0,1.57,8587.0,7.0,360654.0,302.0,38.0,121.9,,384.0,,2077.0,3438.0,,15453.0,303.0,3076.0,,,,267.0,294.0,162.0,1251.0,,,9565.0,25318.0,11291.0,30257.0,64.0,3329.0,SAND + RESIN,MOMENTIVE SIBERPROP 16/30 | SUPER LT RESIN ACTIVATOR,PUMPING,PRODUCING,,DELAWARE,COLLIE,DELAWARE,DELAWARE,DELAWARE SOUTH NW,DELAWARE VERTICAL,PERMIAN,566295.0,8587.0,1.0,474.0,4.0,2701.0,5652.0,2951.0
